degrees , closeness , betweenness
2175648, 1160, 1.06896994056527e-05, 25159.4988322836 
67305, 1032, 1.08255569749064e-05, 36913.0090077463 
2014, 1144, 1.08049702863317e-05, 27288.1270789745 
2675232, 19, 1.10197694664228e-05, 6.63038900633717 
502394, 1158, 1.08750027187507e-05, 41173.1866696356 
128, 1214, 1.07271966616964e-05, 30848.3366573032 
129337, 1099, 1.08977572415597e-05, 31809.5023908184 
158822, 11, 1.02787599703972e-05, 31818.7668134631 
1872427, 1008, 1.08077729503059e-05, 25195.1824621862 
99, 3, 9.07366911958188e-06, 0 
1789, 752, 1.08334145839427e-05, 18631.2732250547 
2730848, 85, 1.01852700624357e-05, 2018.38310015488 
3047874, 136, 1.18037276171815e-05, 5894.01949691744 
106634, 1141, 1.09515830513301e-05, 42453.7971866398 
1125847, 407, 1.08423415120729e-05, 55040.563495995 
